pair_id,state_i,state_j,coarse_i,coarse_j,same_coarse,d0_mean,d0_max,d1_mean,d1_max,closure_drift,n_common_actions,pair_type
block_cont_r10__lead_cont_r3,block_cont_r10,lead_cont_r3,block_or_occupancy,lead,0,0.191637,1.0,0.090761,0.296613,-0.100876,8,cross
block_cont_r10__lead_cont_r4,block_cont_r10,lead_cont_r4,block_or_occupancy,lead,0,0.223325,1.0,0.118878,0.318659,-0.104447,8,cross
block_cont_r10__lead_cont_r5,block_cont_r10,lead_cont_r5,block_or_occupancy,lead,0,0.446313,1.0,0.269145,0.555516,-0.177168,8,cross
block_cont_r10__lead_cont_r6,block_cont_r10,lead_cont_r6,block_or_occupancy,lead,0,0.493188,1.0,0.299112,0.637799,-0.194076,8,cross
block_cont_r10__lead_cont_r7,block_cont_r10,lead_cont_r7,block_or_occupancy,lead,0,0.47995,1.0,0.292444,0.627871,-0.187506,8,cross
block_cont_r10__lead_cont_r8,block_cont_r10,lead_cont_r8,block_or_occupancy,lead,0,0.339325,1.0,0.218595,0.479394,-0.12073,8,cross
block_cont_r10__lead_cont_r9,block_cont_r10,lead_cont_r9,block_or_occupancy,lead,0,0.339463,1.0,0.218591,0.479485,-0.120872,8,cross
block_cont_r10__lead_nec_r1,block_cont_r10,lead_nec_r1,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_nec_r10,block_cont_r10,lead_nec_r10,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_nec_r11,block_cont_r10,lead_nec_r11,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_nec_r12,block_cont_r10,lead_nec_r12,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_nec_r2,block_cont_r10,lead_nec_r2,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_nec_r3,block_cont_r10,lead_nec_r3,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_nec_r4,block_cont_r10,lead_nec_r4,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_nec_r5,block_cont_r10,lead_nec_r5,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_nec_r6,block_cont_r10,lead_nec_r6,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_nec_r7,block_cont_r10,lead_nec_r7,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_nec_r8,block_cont_r10,lead_nec_r8,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_nec_r9,block_cont_r10,lead_nec_r9,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_opt_r1,block_cont_r10,lead_opt_r1,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_opt_r10,block_cont_r10,lead_opt_r10,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_opt_r11,block_cont_r10,lead_opt_r11,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_opt_r12,block_cont_r10,lead_opt_r12,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_opt_r2,block_cont_r10,lead_opt_r2,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_opt_r3,block_cont_r10,lead_opt_r3,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_opt_r4,block_cont_r10,lead_opt_r4,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_opt_r5,block_cont_r10,lead_opt_r5,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_opt_r6,block_cont_r10,lead_opt_r6,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__lead_opt_r7,block_cont_r10,lead_opt_r7,block_or_occupancy,lead,0,0.893038,1.0,0.689272,0.934248,-0.203766,8,cross
block_cont_r10__lead_opt_r8,block_cont_r10,lead_opt_r8,block_or_occupancy,lead,0,0.893038,1.0,0.671528,0.92842,-0.22151,8,cross
block_cont_r10__lead_opt_r9,block_cont_r10,lead_opt_r9,block_or_occupancy,lead,0,0.893038,1.0,0.705721,0.961799,-0.187317,8,cross
block_cont_r10__temp_opt_r1,block_cont_r10,temp_opt_r1,block_or_occupancy,block_or_occupancy,1,0.893038,1.0,0.705721,0.961799,-0.187317,8,same
block_cont_r10__temp_opt_r10,block_cont_r10,temp_opt_r10,block_or_occupancy,block_or_occupancy,1,0.893038,1.0,0.705721,0.961799,-0.187317,8,same
block_cont_r10__temp_opt_r11,block_cont_r10,temp_opt_r11,block_or_occupancy,block_or_occupancy,1,0.893038,1.0,0.705721,0.961799,-0.187317,8,same
block_cont_r10__temp_opt_r12,block_cont_r10,temp_opt_r12,block_or_occupancy,block_or_occupancy,1,0.889775,1.0,0.633231,0.880017,-0.256544,8,same
block_cont_r10__temp_opt_r2,block_cont_r10,temp_opt_r2,block_or_occupancy,block_or_occupancy,1,0.893038,1.0,0.705721,0.961799,-0.187317,8,same
block_cont_r10__temp_opt_r3,block_cont_r10,temp_opt_r3,block_or_occupancy,block_or_occupancy,1,0.893038,1.0,0.705721,0.961799,-0.187317,8,same
block_cont_r10__temp_opt_r4,block_cont_r10,temp_opt_r4,block_or_occupancy,block_or_occupancy,1,0.893038,1.0,0.690096,0.937061,-0.202942,8,same
block_cont_r10__temp_opt_r5,block_cont_r10,temp_opt_r5,block_or_occupancy,block_or_occupancy,1,0.893038,1.0,0.705721,0.961799,-0.187317,8,same
block_cont_r10__temp_opt_r6,block_cont_r10,temp_opt_r6,block_or_occupancy,block_or_occupancy,1,0.893038,1.0,0.705721,0.961799,-0.187317,8,same
block_cont_r10__temp_opt_r7,block_cont_r10,temp_opt_r7,block_or_occupancy,block_or_occupancy,1,0.867712,1.0,0.597254,0.89593,-0.270458,8,same
block_cont_r10__temp_opt_r8,block_cont_r10,temp_opt_r8,block_or_occupancy,block_or_occupancy,1,0.893038,1.0,0.650929,0.890403,-0.242109,8,same
block_cont_r10__temp_opt_r9,block_cont_r10,temp_opt_r9,block_or_occupancy,block_or_occupancy,1,0.893038,1.0,0.705721,0.961799,-0.187317,8,same
block_cont_r11__block_cont_r12,block_cont_r11,block_cont_r12,block_or_occupancy,block_or_occupancy,1,0.162712,1.0,0.217002,0.625928,0.05429,8,same
block_cont_r11__block_cont_r2,block_cont_r11,block_cont_r2,block_or_occupancy,block_or_occupancy,1,0.146375,1.0,0.197228,0.625928,0.050853,8,same
block_cont_r11__block_cont_r3,block_cont_r11,block_cont_r3,block_or_occupancy,block_or_occupancy,1,0.378225,1.0,0.267333,0.630443,-0.110892,8,same
block_cont_r11__block_cont_r4,block_cont_r11,block_cont_r4,block_or_occupancy,block_or_occupancy,1,0.401138,1.0,0.303514,0.646168,-0.097624,8,same
block_cont_r11__block_cont_r5,block_cont_r11,block_cont_r5,block_or_occupancy,block_or_occupancy,1,8.8e-05,0.0007,0.031795,0.125,0.031707,8,same
block_cont_r11__block_cont_r6,block_cont_r11,block_cont_r6,block_or_occupancy,block_or_occupancy,1,0.139512,1.0,0.083184,0.261666,-0.056328,8,same
block_cont_r11__block_cont_r7,block_cont_r11,block_cont_r7,block_or_occupancy,block_or_occupancy,1,0.1541,1.0,0.118967,0.375,-0.035133,8,same
block_cont_r11__block_cont_r8,block_cont_r11,block_cont_r8,block_or_occupancy,block_or_occupancy,1,0.132612,1.0,0.095387,0.253313,-0.037225,8,same
block_cont_r11__block_cont_r9,block_cont_r11,block_cont_r9,block_or_occupancy,block_or_occupancy,1,0.271375,1.0,0.130313,0.388831,-0.141062,8,same
block_cont_r11__block_nec_r1,block_cont_r11,block_nec_r1,block_or_occupancy,block_or_occupancy,1,0.93365,1.0,0.639119,0.942629,-0.294531,8,same
block_cont_r11__block_nec_r10,block_cont_r11,block_nec_r10,block_or_occupancy,block_or_occupancy,1,0.936588,1.0,0.701619,0.987367,-0.234969,8,same
block_cont_r11__block_nec_r11,block_cont_r11,block_nec_r11,block_or_occupancy,block_or_occupancy,1,0.75055,1.0,0.432657,0.864458,-0.317893,8,same
block_cont_r11__block_nec_r12,block_cont_r11,block_nec_r12,block_or_occupancy,block_or_occupancy,1,0.936588,1.0,0.717244,0.987367,-0.219344,8,same
block_cont_r11__block_nec_r2,block_cont_r11,block_nec_r2,block_or_occupancy,block_or_occupancy,1,0.936588,1.0,0.701619,0.987367,-0.234969,8,same
block_cont_r11__block_nec_r3,block_cont_r11,block_nec_r3,block_or_occupancy,block_or_occupancy,1,0.924737,1.0,0.592244,0.942629,-0.332493,8,same
block_cont_r11__block_nec_r4,block_cont_r11,block_nec_r4,block_or_occupancy,block_or_occupancy,1,0.936588,1.0,0.670369,0.942629,-0.266219,8,same
block_cont_r11__block_nec_r5,block_cont_r11,block_nec_r5,block_or_occupancy,block_or_occupancy,1,0.782825,1.0,0.506596,0.900497,-0.276229,8,same
block_cont_r11__block_nec_r6,block_cont_r11,block_nec_r6,block_or_occupancy,block_or_occupancy,1,0.935,1.0,0.623494,0.942629,-0.311506,8,same
block_cont_r11__block_nec_r7,block_cont_r11,block_nec_r7,block_or_occupancy,block_or_occupancy,1,0.936588,1.0,0.685994,0.942629,-0.250594,8,same
block_cont_r11__block_nec_r8,block_cont_r11,block_nec_r8,block_or_occupancy,block_or_occupancy,1,0.800462,1.0,0.492534,0.908736,-0.307928,8,same
block_cont_r11__block_nec_r9,block_cont_r11,block_nec_r9,block_or_occupancy,block_or_occupancy,1,0.931163,1.0,0.543485,0.922525,-0.387678,8,same
block_cont_r11__cross_clear_r1,block_cont_r11,cross_clear_r1,block_or_occupancy,cross,0,0.909137,1.0,0.732869,1.0,-0.176268,8,cross
block_cont_r11__cross_clear_r10,block_cont_r11,cross_clear_r10,block_or_occupancy,cross,0,0.505513,1.0,0.320728,0.850723,-0.184785,8,cross
block_cont_r11__cross_clear_r11,block_cont_r11,cross_clear_r11,block_or_occupancy,cross,0,0.936588,1.0,0.636862,0.932954,-0.299726,8,cross
block_cont_r11__cross_clear_r12,block_cont_r11,cross_clear_r12,block_or_occupancy,cross,0,0.763212,1.0,0.664751,0.965426,-0.098461,8,cross
block_cont_r11__cross_clear_r2,block_cont_r11,cross_clear_r2,block_or_occupancy,cross,0,0.875363,1.0,0.732869,1.0,-0.142494,8,cross
block_cont_r11__cross_clear_r3,block_cont_r11,cross_clear_r3,block_or_occupancy,cross,0,0.935462,1.0,0.732869,1.0,-0.202593,8,cross
block_cont_r11__cross_clear_r4,block_cont_r11,cross_clear_r4,block_or_occupancy,cross,0,0.907325,1.0,0.732869,1.0,-0.174456,8,cross
block_cont_r11__cross_clear_r5,block_cont_r11,cross_clear_r5,block_or_occupancy,cross,0,0.892587,1.0,0.557108,0.928076,-0.335479,8,cross
block_cont_r11__cross_clear_r6,block_cont_r11,cross_clear_r6,block_or_occupancy,cross,0,0.793075,1.0,0.579037,0.89818,-0.214038,8,cross
block_cont_r11__cross_clear_r7,block_cont_r11,cross_clear_r7,block_or_occupancy,cross,0,0.929425,1.0,0.732869,1.0,-0.196556,8,cross
block_cont_r11__cross_clear_r8,block_cont_r11,cross_clear_r8,block_or_occupancy,cross,0,0.873337,1.0,0.729151,1.0,-0.144186,8,cross
block_cont_r11__cross_clear_r9,block_cont_r11,cross_clear_r9,block_or_occupancy,cross,0,0.686588,1.0,0.464213,0.875,-0.222375,8,cross
block_cont_r11__cross_stall_occ_r1,block_cont_r11,cross_stall_occ_r1,block_or_occupancy,cross,0,0.185613,1.0,0.239072,0.625928,0.053459,8,cross
block_cont_r11__cross_stall_occ_r10,block_cont_r11,cross_stall_occ_r10,block_or_occupancy,cross,0,0.439638,1.0,0.345832,0.675885,-0.093806,8,cross
block_cont_r11__cross_stall_occ_r11,block_cont_r11,cross_stall_occ_r11,block_or_occupancy,cross,0,0.1541,1.0,0.118967,0.375,-0.035133,8,cross
block_cont_r11__cross_stall_occ_r12,block_cont_r11,cross_stall_occ_r12,block_or_occupancy,cross,0,0.175787,1.0,0.155411,0.5,-0.020376,8,cross
block_cont_r11__cross_stall_occ_r2,block_cont_r11,cross_stall_occ_r2,block_or_occupancy,cross,0,0.210313,1.0,0.239868,0.625928,0.029555,8,cross
block_cont_r11__cross_stall_occ_r3,block_cont_r11,cross_stall_occ_r3,block_or_occupancy,cross,0,0.422237,1.0,0.328632,0.663581,-0.093605,8,cross
block_cont_r11__cross_stall_occ_r4,block_cont_r11,cross_stall_occ_r4,block_or_occupancy,cross,0,0.45525,1.0,0.347149,0.678073,-0.108101,8,cross
block_cont_r11__cross_stall_occ_r5,block_cont_r11,cross_stall_occ_r5,block_or_occupancy,cross,0,0.175875,1.0,0.12372,0.375,-0.052155,8,cross
block_cont_r11__cross_stall_occ_r6,block_cont_r11,cross_stall_occ_r6,block_or_occupancy,cross,0,0.175875,1.0,0.156945,0.5,-0.01893,8,cross
block_cont_r11__cross_stall_occ_r7,block_cont_r11,cross_stall_occ_r7,block_or_occupancy,cross,0,0.179175,1.0,0.237631,0.625928,0.058456,8,cross
block_cont_r11__cross_stall_occ_r8,block_cont_r11,cross_stall_occ_r8,block_or_occupancy,cross,0,0.20415,1.0,0.239229,0.625928,0.035079,8,cross
block_cont_r11__cross_stall_occ_r9,block_cont_r11,cross_stall_occ_r9,block_or_occupancy,cross,0,0.416488,1.0,0.338968,0.6625,-0.07752,8,cross
block_cont_r11__cross_stall_r1,block_cont_r11,cross_stall_r1,block_or_occupancy,cross,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__cross_stall_r10,block_cont_r11,cross_stall_r10,block_or_occupancy,cross,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__cross_stall_r11,block_cont_r11,cross_stall_r11,block_or_occupancy,cross,0,0.936588,1.0,0.654744,0.942629,-0.281844,8,cross
block_cont_r11__cross_stall_r12,block_cont_r11,cross_stall_r12,block_or_occupancy,cross,0,0.936588,1.0,0.717244,0.987367,-0.219344,8,cross
block_cont_r11__cross_stall_r2,block_cont_r11,cross_stall_r2,block_or_occupancy,cross,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__cross_stall_r3,block_cont_r11,cross_stall_r3,block_or_occupancy,cross,0,0.936588,1.0,0.717244,0.987367,-0.219344,8,cross
block_cont_r11__cross_stall_r4,block_cont_r11,cross_stall_r4,block_or_occupancy,cross,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__cross_stall_r5,block_cont_r11,cross_stall_r5,block_or_occupancy,cross,0,0.928775,1.0,0.654744,0.942629,-0.274031,8,cross
block_cont_r11__cross_stall_r6,block_cont_r11,cross_stall_r6,block_or_occupancy,cross,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__cross_stall_r7,block_cont_r11,cross_stall_r7,block_or_occupancy,cross,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__cross_stall_r8,block_cont_r11,cross_stall_r8,block_or_occupancy,cross,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__cross_stall_r9,block_cont_r11,cross_stall_r9,block_or_occupancy,cross,0,0.936588,1.0,0.717244,0.987367,-0.219344,8,cross
block_cont_r11__lead_cont_r1,block_cont_r11,lead_cont_r1,block_or_occupancy,lead,0,0.208363,1.0,0.239783,0.625928,0.03142,8,cross
block_cont_r11__lead_cont_r10,block_cont_r11,lead_cont_r10,block_or_occupancy,lead,0,0.364312,1.0,0.283938,0.625,-0.080374,8,cross
block_cont_r11__lead_cont_r11,block_cont_r11,lead_cont_r11,block_or_occupancy,lead,0,0.470463,1.0,0.347352,0.678524,-0.123111,8,cross
block_cont_r11__lead_cont_r12,block_cont_r11,lead_cont_r12,block_or_occupancy,lead,0,0.262938,1.0,0.197519,0.5,-0.065419,8,cross
block_cont_r11__lead_cont_r2,block_cont_r11,lead_cont_r2,block_or_occupancy,lead,0,0.265688,1.0,0.262746,0.625928,-0.002942,8,cross
block_cont_r11__lead_cont_r3,block_cont_r11,lead_cont_r3,block_or_occupancy,lead,0,0.474125,1.0,0.347698,0.67824,-0.126427,8,cross
block_cont_r11__lead_cont_r4,block_cont_r11,lead_cont_r4,block_or_occupancy,lead,0,0.50905,1.0,0.368416,0.734814,-0.140634,8,cross
block_cont_r11__lead_cont_r5,block_cont_r11,lead_cont_r5,block_or_occupancy,lead,0,0.22665,1.0,0.18304,0.5,-0.04361,8,cross
block_cont_r11__lead_cont_r6,block_cont_r11,lead_cont_r6,block_or_occupancy,lead,0,0.2773,1.0,0.200682,0.5,-0.076618,8,cross
block_cont_r11__lead_cont_r7,block_cont_r11,lead_cont_r7,block_or_occupancy,lead,0,0.262938,1.0,0.197519,0.5,-0.065419,8,cross
block_cont_r11__lead_cont_r8,block_cont_r11,lead_cont_r8,block_or_occupancy,lead,0,0.364312,1.0,0.283938,0.625,-0.080374,8,cross
block_cont_r11__lead_cont_r9,block_cont_r11,lead_cont_r9,block_or_occupancy,lead,0,0.368262,1.0,0.284343,0.625,-0.083919,8,cross
block_cont_r11__lead_nec_r1,block_cont_r11,lead_nec_r1,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_nec_r10,block_cont_r11,lead_nec_r10,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_nec_r11,block_cont_r11,lead_nec_r11,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_nec_r12,block_cont_r11,lead_nec_r12,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_nec_r2,block_cont_r11,lead_nec_r2,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_nec_r3,block_cont_r11,lead_nec_r3,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_nec_r4,block_cont_r11,lead_nec_r4,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_nec_r5,block_cont_r11,lead_nec_r5,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_nec_r6,block_cont_r11,lead_nec_r6,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_nec_r7,block_cont_r11,lead_nec_r7,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_nec_r8,block_cont_r11,lead_nec_r8,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_nec_r9,block_cont_r11,lead_nec_r9,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_opt_r1,block_cont_r11,lead_opt_r1,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_opt_r10,block_cont_r11,lead_opt_r10,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_opt_r11,block_cont_r11,lead_opt_r11,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_opt_r12,block_cont_r11,lead_opt_r12,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_opt_r2,block_cont_r11,lead_opt_r2,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_opt_r3,block_cont_r11,lead_opt_r3,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_opt_r4,block_cont_r11,lead_opt_r4,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_opt_r5,block_cont_r11,lead_opt_r5,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_opt_r6,block_cont_r11,lead_opt_r6,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__lead_opt_r7,block_cont_r11,lead_opt_r7,block_or_occupancy,lead,0,0.936588,1.0,0.717244,0.987367,-0.219344,8,cross
block_cont_r11__lead_opt_r8,block_cont_r11,lead_opt_r8,block_or_occupancy,lead,0,0.936588,1.0,0.701619,0.987367,-0.234969,8,cross
block_cont_r11__lead_opt_r9,block_cont_r11,lead_opt_r9,block_or_occupancy,lead,0,0.936588,1.0,0.732869,1.0,-0.203719,8,cross
block_cont_r11__temp_opt_r1,block_cont_r11,temp_opt_r1,block_or_occupancy,block_or_occupancy,1,0.936588,1.0,0.732869,1.0,-0.203719,8,same
block_cont_r11__temp_opt_r10,block_cont_r11,temp_opt_r10,block_or_occupancy,block_or_occupancy,1,0.936588,1.0,0.732869,1.0,-0.203719,8,same
block_cont_r11__temp_opt_r11,block_cont_r11,temp_opt_r11,block_or_occupancy,block_or_occupancy,1,0.936588,1.0,0.732869,1.0,-0.203719,8,same
block_cont_r11__temp_opt_r12,block_cont_r11,temp_opt_r12,block_or_occupancy,block_or_occupancy,1,0.936588,1.0,0.654744,0.942629,-0.281844,8,same
block_cont_r11__temp_opt_r2,block_cont_r11,temp_opt_r2,block_or_occupancy,block_or_occupancy,1,0.936588,1.0,0.732869,1.0,-0.203719,8,same
block_cont_r11__temp_opt_r3,block_cont_r11,temp_opt_r3,block_or_occupancy,block_or_occupancy,1,0.936588,1.0,0.732869,1.0,-0.203719,8,same
block_cont_r11__temp_opt_r4,block_cont_r11,temp_opt_r4,block_or_occupancy,block_or_occupancy,1,0.936588,1.0,0.717244,0.987367,-0.219344,8,same
block_cont_r11__temp_opt_r5,block_cont_r11,temp_opt_r5,block_or_occupancy,block_or_occupancy,1,0.936588,1.0,0.732869,1.0,-0.203719,8,same
block_cont_r11__temp_opt_r6,block_cont_r11,temp_opt_r6,block_or_occupancy,block_or_occupancy,1,0.936588,1.0,0.732869,1.0,-0.203719,8,same
block_cont_r11__temp_opt_r7,block_cont_r11,temp_opt_r7,block_or_occupancy,block_or_occupancy,1,0.9303,1.0,0.607869,0.942629,-0.322431,8,same
block_cont_r11__temp_opt_r8,block_cont_r11,temp_opt_r8,block_or_occupancy,block_or_occupancy,1,0.936588,1.0,0.685994,0.942629,-0.250594,8,same
block_cont_r11__temp_opt_r9,block_cont_r11,temp_opt_r9,block_or_occupancy,block_or_occupancy,1,0.936588,1.0,0.732869,1.0,-0.203719,8,same
block_cont_r12__block_cont_r2,block_cont_r12,block_cont_r2,block_or_occupancy,block_or_occupancy,1,0.020875,0.0511,0.02503,0.13549,0.004155,8,same
block_cont_r12__block_cont_r3,block_cont_r12,block_cont_r3,block_or_occupancy,block_or_occupancy,1,0.29345,1.0,0.298891,0.544735,0.005441,8,same
block_cont_r12__block_cont_r4,block_cont_r12,block_cont_r4,block_or_occupancy,block_or_occupancy,1,0.2639,1.0,0.25876,0.52101,-0.00514,8,same
block_cont_r12__block_cont_r5,block_cont_r12,block_cont_r5,block_or_occupancy,block_or_occupancy,1,0.162625,1.0,0.189054,0.517482,0.026429,8,same
block_cont_r12__block_cont_r6,block_cont_r12,block_cont_r6,block_or_occupancy,block_or_occupancy,1,0.028225,0.0809,0.139641,0.396106,0.111416,8,same
block_cont_r12__block_cont_r7,block_cont_r12,block_cont_r7,block_or_occupancy,block_or_occupancy,1,0.009375,0.0377,0.102328,0.274685,0.092953,8,same
block_cont_r12__block_cont_r8,block_cont_r12,block_cont_r8,block_or_occupancy,block_or_occupancy,1,0.2801,1.0,0.24829,0.639769,-0.03181,8,same
block_cont_r12__block_cont_r9,block_cont_r12,block_cont_r9,block_or_occupancy,block_or_occupancy,1,0.143675,1.0,0.214491,0.63486,0.070816,8,same
block_cont_r12__block_nec_r1,block_cont_r12,block_nec_r1,block_or_occupancy,block_or_occupancy,1,0.849087,1.0,0.632245,0.862944,-0.216842,8,same
block_cont_r12__block_nec_r10,block_cont_r12,block_nec_r10,block_or_occupancy,block_or_occupancy,1,0.87095,1.0,0.666871,0.862944,-0.204079,8,same
